MonthStart,EmployeeID,DepartmentID,ActiveFlag,NewHireFlag,TerminatedFlag,WorkDays,PresentDays,LeaveDays,SickLeaveDays,AbsenceDays,OTHours,TrainingHours,PerformanceScore,MonthlySalary
2025-06-01,E0014,D001,1,0,0,21,18.9,1.3,0.6,0.2,12.2,2.3,4.1,37200
2025-07-01,E0014,D001,1,0,0,23,20.2,1.4,1.3,0.1,10.4,1.1,3.4,37200
2025-08-01,E0014,D001,1,0,0,21,18.5,1.7,0.2,0.6,9.1,5.7,2.8,37200
2025-09-01,E0014,D001,1,0,0,22,20.5,0.8,0.2,0.5,12.2,2.3,3.1,37200
2025-10-01,E0014,D001,1,0,0,23,20.8,1.0,0.8,0.4,8.7,1.6,3.5,37200
2025-11-01,E0014,D001,1,0,0,20,18.3,1.1,0.6,0,17.7,1.2,4.2,37200
2025-12-01,E0014,D001,1,0,0,23,18.9,2.3,1.0,0.8,11.8,1.9,3.1,37200
2026-01-01,E0014,D001,1,0,0,22,20.7,0.4,0.9,0,1.9,5.6,4.0,37200
2026-02-01,E0014,D001,1,0,0,20,17.2,1.4,1.0,0.4,8.1,0,4.1,37200
2026-03-01,E0014,D001,1,0,0,22,20.4,1.4,0,0.2,6.7,2.3,3.2,37200
2026-04-01,E0014,D001,1,0,0,22,20.2,1.5,0.3,0,12.4,3.5,2.6,37200
2026-05-01,E0014,D001,1,0,0,21,18.6,1.4,0.9,0.1,9.9,1.0,2.4,37200
2026-06-01,E0014,D001,1,0,0,22,19.8,1.5,0.4,0.3,7.8,2.0,3.5,37200
2026-07-01,E0014,D001,1,0,0,23,21.2,0.9,0.9,0,1.8,2.8,2.7,37200
2026-08-01,E0014,D001,1,0,0,21,21,0,0,0,5.0,0,3.3,37200
2026-09-01,E0014,D001,1,0,0,22,18.9,2.1,0.9,0.1,13.6,1.6,2.9,37200
2026-10-01,E0014,D001,1,0,1,2,0.2,1.6,0,0.2,8.9,1.8,3.1,37200
2025-05-01,E0015,D002,1,1,0,4,1.8,2.0,0,0.2,3.1,1.0,3.4,33700
2025-06-01,E0015,D002,1,0,0,21,19.1,1.3,0.4,0.2,8.2,1.3,3.6,33700
2025-07-01,E0015,D002,1,0,0,23,22.3,0,0.7,0,5.9,1.5,3.5,33700
2025-08-01,E0015,D002,1,0,0,21,20.1,0,0.5,0.4,5.9,2.5,3.4,33700
2025-09-01,E0015,D002,1,0,0,22,19.1,2.0,0.9,0,2.3,1.1,3.4,33700
2025-10-01,E0015,D002,1,0,0,23,23.0,0,0,0.0,4.8,2.9,4.0,33700
2025-11-01,E0015,D002,1,0,0,20,19.8,0,0.2,0,4.7,2.3,3.1,33700
2025-12-01,E0015,D002,1,0,0,23,21.9,1.0,0.1,0,8.7,4.1,3.3,33700
2026-01-01,E0015,D002,1,0,0,22,21.4,0,0.3,0.3,4.5,4.5,4.1,33700
2026-02-01,E0015,D002,1,0,0,20,18.9,0.9,0.2,0,2.8,4.3,3.2,33700
2026-03-01,E0015,D002,1,0,0,22,21.2,0,0.7,0.1,2.6,0,4.0,33700
2026-04-01,E0015,D002,1,0,0,22,20.2,1.6,0,0.2,0.7,0,2.2,33700
2026-05-01,E0015,D002,1,0,0,21,18.4,1.7,0.9,0.0,3.8,6.0,3.0,33700
2026-06-01,E0015,D002,1,0,0,22,21.2,0,0.5,0.3,3.1,0,3.0,33700
2026-07-01,E0015,D002,1,0,0,23,20.6,1.6,0.8,0,0.3,0.5,3.4,33700
2026-08-01,E0015,D002,1,0,0,21,17.6,3.0,0.3,0.1,1.6,7.7,3.1,33700
2026-09-01,E0015,D002,1,0,0,22,21.0,0.5,0.5,0,6.4,2.5,2.9,33700
2026-10-01,E0015,D002,1,0,0,22,21.5,0.5,0,0,0,1.6,3.1,33700
2026-11-01,E0015,D002,1,0,0,21,20.4,0.5,0.1,0,7.7,5.4,3.3,33700
2026-12-01,E0015,D002,1,0,0,23,20.7,2.0,0.3,0.0,1.5,3.9,3.7,33700
2025-01-01,E0016,D004,1,0,0,23,22.5,0,0.5,0,1.3,2.4,2.3,42100
2025-02-01,E0016,D004,1,0,0,20,17.6,0.6,1.5,0.3,0.6,3.6,3.4,42100
2025-03-01,E0016,D004,1,0,0,21,20.1,0.7,0.1,0.1,2.2,2.2,3.8,42100
2025-04-01,E0016,D004,1,0,0,22,20.3,1.7,0,0,8.8,6.1,3.6,42100
2025-05-01,E0016,D004,1,0,0,22,18.4,2.4,1.1,0.1,0,2.4,2.7,42100
2025-06-01,E0016,D004,1,0,0,21,18.3,1.1,1.4,0.2,1.6,0.2,2.3,42100
2025-07-01,E0016,D004,1,0,0,23,21.3,0,1.3,0.4,3.6,2.2,3.4,42100
2025-08-01,E0016,D004,1,0,0,21,18.5,1.0,1.2,0.3,0,4.6,2.3,42100
2025-09-01,E0016,D004,1,0,0,22,21.3,0.6,0,0.1,0.2,0,2.8,42100
2025-10-01,E0016,D004,1,0,0,23,20.6,1.7,0.3,0.4,8.1,3.0,3.7,42100
2025-11-01,E0016,D004,1,0,0,20,19.5,0.1,0.4,0,5.7,4.3,3.9,42100
2025-12-01,E0016,D004,1,0,0,23,21.0,1.0,0.9,0.1,2.3,3.5,3.8,42100
2026-01-01,E0016,D004,1,0,0,22,18.1,3.0,0.9,0,1.1,0,3.4,42100
2026-02-01,E0016,D004,1,0,0,20,18.8,0.0,1.2,0.0,5.9,2.8,3.6,42100
2026-03-01,E0016,D004,1,0,0,22,21.5,0.1,0.4,0,3.7,2.7,3.8,42100
2026-04-01,E0016,D004,1,0,0,22,20.3,0.6,0.9,0.2,8.9,0,3.0,42100
2026-05-01,E0016,D004,1,0,0,21,18.3,2.1,0,0.6,4.2,0,3.8,42100
2026-06-01,E0016,D004,1,0,0,22,21.3,0.1,0,0.6,2.8,0.6,4.5,42100
2026-07-01,E0016,D004,1,0,0,23,20.9,1.8,0.3,0,3.4,5.7,2.9,42100
2026-08-01,E0016,D004,1,0,0,21,19.8,0,1.2,0.0,4.3,3.5,3.2,42100
2026-09-01,E0016,D004,1,0,0,22,21.1,0,0.3,0.6,10.5,2.3,3.4,42100
2026-10-01,E0016,D004,1,0,0,22,18.8,2.2,0.8,0.2,0,1.7,3.5,42100
2026-11-01,E0016,D004,1,0,0,21,20.1,0,0.2,0.7,3.2,0,2.4,42100
2026-12-01,E0016,D004,1,0,0,23,21.9,1.0,0.1,0,4.7,3.1,3.5,42100
2025-01-01,E0017,D007,1,0,0,23,21.7,1.3,0,0,7.4,2.4,3.9,26500
2025-02-01,E0017,D007,1,0,0,20,19.1,0.3,0.0,0.6,9.8,0,3.2,26500
2025-03-01,E0017,D007,1,0,0,21,21,0,0,0,5.0,6.6,4.0,26500
2025-04-01,E0017,D007,1,0,0,22,18.7,2.2,1.0,0.1,11.0,2.7,2.8,26500
2025-05-01,E0017,D007,1,0,0,22,21.1,0,0.9,0,10.0,3.8,3.8,26500
2025-06-01,E0017,D007,1,0,0,21,19.4,1.3,0,0.3,8.3,0.5,2.3,26500
2025-07-01,E0017,D007,1,0,0,23,21.6,1.4,0,0,17.7,0.1,3.2,26500
2025-08-01,E0017,D007,1,0,0,21,19.4,1.1,0.5,0,5.5,4.1,3.2,26500
2025-09-01,E0017,D007,1,0,0,22,21.0,1.0,0,0,13.3,1.0,2.9,26500
2025-10-01,E0017,D007,1,0,0,23,20.7,1.3,0.8,0.2,6.2,4.0,4.3,26500
2025-11-01,E0017,D007,1,0,0,20,16.8,2.1,0,1.1,2.4,0.0,3.6,26500
2025-12-01,E0017,D007,1,0,0,23,20.9,0.9,0.6,0.6,13.7,0.7,3.4,26500
2026-01-01,E0017,D007,1,0,0,22,18.6,1.9,1.0,0.5,13.1,3.9,3.1,26500
2026-02-01,E0017,D007,1,0,0,20,19.3,0,0.7,0,15.2,0.8,3.2,26500
2026-03-01,E0017,D007,1,0,0,22,20.0,0.6,1.0,0.4,9.1,3.1,4.3,26500
2026-04-01,E0017,D007,1,0,0,22,20.6,0,0.9,0.5,15.1,4.1,3.0,26500
2026-05-01,E0017,D007,1,0,0,21,19.7,0.5,0.8,0,8.0,0,2.7,26500
2026-06-01,E0017,D007,1,0,0,22,20.5,1.3,0.2,0,8.1,3.1,3.3,26500
2026-07-01,E0017,D007,1,0,0,23,21.3,1.2,0.5,0.0,8.9,0.7,3.1,26500
2026-08-01,E0017,D007,1,0,0,21,21,0,0,0,7.0,4.8,3.4,26500
2026-09-01,E0017,D007,1,0,0,22,20.7,1.1,0,0.2,17.5,2.3,2.9,26500
2026-10-01,E0017,D007,1,0,0,22,21.4,0,0.6,0,12.6,0.5,2.5,26500
2026-11-01,E0017,D007,1,0,0,21,19.3,1.4,0,0.3,14.2,1.3,3.5,26500
2026-12-01,E0017,D007,1,0,0,23,19.8,2.3,0.2,0.7,7.4,0.6,3.5,26500
2025-03-01,E0018,D007,1,1,0,11,8.3,1.2,1.1,0.4,10.8,3.8,3.5,32400
2025-04-01,E0018,D007,1,0,0,22,20.1,1.7,0.2,0,10.0,7.9,3.8,32400
2025-05-01,E0018,D007,1,0,0,22,20.4,0.4,1.2,0,7.7,3.3,3.0,32400
2025-06-01,E0018,D007,1,0,0,21,20.1,0.5,0.4,0,5.1,0.3,2.5,32400
2025-07-01,E0018,D007,1,0,0,23,22.0,0.1,0.4,0.5,5.7,0.1,4.3,32400
2025-08-01,E0018,D007,1,0,0,21,20.5,0,0.5,0,5.4,3.3,3.7,32400
2025-09-01,E0018,D007,1,0,0,22,18.9,2.1,0.8,0.2,12.1,0.4,4.1,32400
2025-10-01,E0018,D007,1,0,0,23,20.5,1.5,0.7,0.3,1.6,0.2,3.5,32400
2025-11-01,E0018,D007,1,0,0,20,17.9,1.1,0.8,0.2,8.1,5.0,3.6,32400
2025-12-01,E0018,D007,1,0,0,23,19.6,1.7,1.1,0.6,10.6,4.0,3.5,32400
2026-01-01,E0018,D007,1,0,0,22,18.3,2.0,1.7,0,5.2,5.7,3.5,32400
2026-02-01,E0018,D007,1,0,0,20,18.9,0.6,0.1,0.4,11.8,6.5,3.3,32400
2026-03-01,E0018,D007,1,0,0,22,18.8,1.8,1.4,0,3.7,3.0,3.1,32400
2026-04-01,E0018,D007,1,0,0,22,21.2,0.6,0.1,0.1,4.5,0,3.6,32400
2026-05-01,E0018,D007,1,0,0,21,18.6,1.1,1.0,0.3,11.1,4.0,2.9,32400
2026-06-01,E0018,D007,1,0,0,22,20.4,0.6,0.6,0.4,12.2,2.1,3.3,32400
2026-07-01,E0018,D007,1,0,0,23,21.4,1.2,0,0.4,12.9,4.4,3.9,32400
2026-08-01,E0018,D007,1,0,0,21,18.9,1.9,0,0.2,1.9,0.6,3.3,32400
2026-09-01,E0018,D007,1,0,0,22,19.1,2.1,0.6,0.2,17.9,3.0,2.9,32400
2026-10-01,E0018,D007,1,0,0,22,21.8,0,0,0.2,1.3,3.4,3.6,32400
2026-11-01,E0018,D007,1,0,0,21,19.8,0.4,0.5,0.3,5.8,4.0,3.0,32400
2026-12-01,E0018,D007,1,0,0,23,20.0,1.5,1.3,0.2,2.6,2.7,3.4,32400
2026-02-01,E0019,D005,1,1,0,20,19.8,0.2,0,0,6.6,4.1,4.1,21900
2026-03-01,E0019,D005,1,0,0,22,19.5,1.0,1.5,0,5.3,2.0,4.2,21900
2026-04-01,E0019,D005,1,0,0,22,20.8,1.0,0,0.2,0.6,0.8,3.9,21900
2026-05-01,E0019,D005,1,0,0,21,19.1,1.0,0.9,0,7.9,2.1,2.3,21900
2026-06-01,E0019,D005,1,0,0,22,21.8,0.2,0,0,5.5,3.2,3.7,21900
2026-07-01,E0019,D005,1,0,0,23,22.0,0.3,0.7,0,2.6,2.2,3.1,21900
2026-08-01,E0019,D005,1,0,0,21,19.2,1.1,0.4,0.3,4.9,4.4,3.1,21900
2026-09-01,E0019,D005,1,0,0,22,19.6,1.6,0.6,0.2,4.4,0,4.5,21900
2026-10-01,E0019,D005,1,0,0,22,21.8,0.2,0.0,0.0,0.1,6.0,3.1,21900
2026-11-01,E0019,D005,1,0,0,21,20.3,0.4,0,0.3,8.2,3.0,3.0,21900
2026-12-01,E0019,D005,1,0,0,23,20.2,2.2,0.6,0,3.8,2.8,3.5,21900
2025-01-01,E0020,D001,1,1,0,21,18.7,1.0,0.5,0.8,23.2,2.8,2.9,36500
2025-02-01,E0020,D001,1,0,0,20,19.0,0.1,0.9,0,8.1,3.3,3.5,36500
2025-03-01,E0020,D001,1,0,0,21,18.5,0.6,1.5,0.4,6.6,4.1,3.3,36500
2025-04-01,E0020,D001,1,0,0,22,20.8,0.5,0.2,0.5,6.2,2.4,4.0,36500
2025-05-01,E0020,D001,1,0,0,22,20.1,1.3,0.6,0,20.7,4.1,2.1,36500
2025-06-01,E0020,D001,1,0,0,21,18.8,2.2,0,0,5.5,5.0,3.3,36500
2025-07-01,E0020,D001,1,0,0,23,21.3,1.2,0,0.5,7.7,0,3.6,36500
2025-08-01,E0020,D001,1,0,0,21,18.5,1.4,0.5,0.6,11.9,5.5,3.4,36500
2025-09-01,E0020,D001,1,0,0,22,19.5,1.1,0.9,0.5,7.3,6.3,3.5,36500
2025-10-01,E0020,D001,1,0,0,23,21.3,1.0,0.7,0,0.8,6.6,4.0,36500
2025-11-01,E0020,D001,1,0,0,20,19.0,0.2,0.5,0.3,6.6,5.4,3.1,36500
2025-12-01,E0020,D001,1,0,0,23,20.7,1.9,0.1,0.3,16.7,3.4,3.1,36500
2026-01-01,E0020,D001,1,0,0,22,20.0,1.2,0.8,0,7.0,6.0,4.2,36500
2026-02-01,E0020,D001,1,0,0,20,19.6,0.4,0,0,3.4,1.9,3.4,36500
2026-03-01,E0020,D001,1,0,0,22,21.5,0,0.5,0,9.7,5.7,2.7,36500
2026-04-01,E0020,D001,1,0,0,22,21.1,0,0.5,0.4,7.0,3.0,4.1,36500
2026-05-01,E0020,D001,1,0,0,21,17.7,2.5,0.8,0,9.8,0.5,3.4,36500
2026-06-01,E0020,D001,1,0,0,22,20.4,0.8,0.1,0.7,7.9,0,3.6,36500
2026-07-01,E0020,D001,1,0,0,23,20.9,1.6,0.5,0,6.8,1.3,3.1,36500
2026-08-01,E0020,D001,1,0,0,21,20.3,0.4,0.3,0,10.2,0.9,3.9,36500
2026-09-01,E0020,D001,1,0,0,22,19.4,1.3,1.3,0,16.1,2.3,3.7,36500
2026-10-01,E0020,D001,1,0,0,22,19.1,1.8,1.0,0.1,11.3,2.3,3.8,36500
2026-11-01,E0020,D001,1,0,0,21,19.4,0.2,0.7,0.7,19.0,4.6,4.2,36500
2026-12-01,E0020,D001,1,0,0,23,19.7,1.5,1.0,0.8,8.7,0,3.3,36500
2025-01-01,E0021,D001,1,1,0,15,13.8,1.2,0,0,6.5,0.0,3.9,29700
2025-02-01,E0021,D001,1,0,0,20,16.7,2.5,0.8,0,10.0,0.8,3.6,29700
2025-03-01,E0021,D001,1,0,0,21,19.3,0.3,1.0,0.4,7.4,3.5,3.4,29700
2025-04-01,E0021,D001,1,0,0,22,19.1,2.6,0,0.3,15.2,1.8,3.1,29700
2025-05-01,E0021,D001,1,0,0,22,20.8,1.2,0,0,3.9,2.1,2.2,29700
2025-06-01,E0021,D001,1,0,0,21,19.7,0.5,0.8,0,6.9,4.3,4.3,29700
2025-07-01,E0021,D001,1,0,0,23,21.6,0.3,1.1,0,4.8,3.6,3.5,29700
2025-08-01,E0021,D001,1,0,0,21,19.0,1.1,0.9,0.0,12.8,1.5,3.1,29700
2025-09-01,E0021,D001,1,0,0,22,21.2,0,0.8,0,14.0,4.5,3.3,29700
2025-10-01,E0021,D001,1,0,0,23,21.3,1.1,0.6,0.0,1.7,5.4,3.1,29700
2025-11-01,E0021,D001,1,0,0,20,17.7,1.5,0.6,0.2,10.1,4.3,2.9,29700
2025-12-01,E0021,D001,1,0,0,23,20.5,1.9,0.5,0.1,6.9,2.4,3.7,29700
2026-01-01,E0021,D001,1,0,0,22,22.0,0,0,0.0,12.5,1.9,4.2,29700
2026-02-01,E0021,D001,1,0,0,20,16.0,2.2,1.2,0.6,10.3,3.6,3.0,29700
2026-03-01,E0021,D001,1,0,0,22,21.3,0,0.7,0,8.0,0,3.9,29700
2026-04-01,E0021,D001,1,0,0,22,21.1,0.8,0.1,0,4.9,0.8,2.9,29700
2026-05-01,E0021,D001,1,0,0,21,20.7,0,0.3,0.0,13.3,0,3.2,29700
2026-06-01,E0021,D001,1,0,0,22,21.1,0.2,0.6,0.1,13.2,6.2,3.4,29700
2026-07-01,E0021,D001,1,0,0,23,21.4,1.5,0.0,0.1,9.1,6.8,2.8,29700
2026-08-01,E0021,D001,1,0,0,21,19.6,0.9,0.5,0,10.8,2.5,3.5,29700
2026-09-01,E0021,D001,1,0,0,22,20.7,0.4,0.9,0,7.1,4.2,4.2,29700
2026-10-01,E0021,D001,1,0,0,22,20.8,0.3,0.8,0.1,14.2,2.7,4.3,29700
2026-11-01,E0021,D001,1,0,0,21,18.6,2.4,0,0.0,5.2,2.3,2.4,29700
2026-12-01,E0021,D001,1,0,0,23,21.8,0,1.0,0.2,12.8,0.7,2.8,29700
2025-01-01,E0022,D001,1,0,0,23,20.9,0.8,1.2,0.1,9.9,4.9,3.6,45600
2025-02-01,E0022,D001,1,0,0,20,18.0,1.2,0.7,0.1,16.9,2.3,3.0,45600
2025-03-01,E0022,D001,1,0,0,21,18.4,1.6,1.0,0,12.6,4.7,1.6,45600
2025-04-01,E0022,D001,1,0,0,22,21.3,0,0.7,0,17.4,3.1,3.3,45600
2025-05-01,E0022,D001,1,0,0,22,20.7,1.1,0.2,0,9.6,4.5,2.5,45600
2025-06-01,E0022,D001,1,0,0,21,19.4,1.2,0.2,0.2,5.2,2.8,2.8,45600
2025-07-01,E0022,D001,1,0,0,23,21.7,1.0,0.3,0,11.1,0,3.2,45600
2025-08-01,E0022,D001,1,0,0,21,20.4,0,0.6,0.0,13.1,2.1,3.3,45600
2025-09-01,E0022,D001,1,0,0,22,19.7,2.0,0.2,0.1,16.1,3.8,4.5,45600
2025-10-01,E0022,D001,1,0,0,23,20.9,1.4,0.2,0.5,13.6,2.0,3.7,45600
2025-11-01,E0022,D001,1,0,0,20,18.3,0.9,0.7,0.1,8.4,5.9,3.7,45600
2025-12-01,E0022,D001,1,0,0,23,22.4,0,0.6,0.0,10.6,3.0,3.6,45600
2026-01-01,E0022,D001,1,0,0,22,21.4,0,0,0.6,8.9,5.2,3.7,45600
2026-02-01,E0022,D001,1,0,0,20,19.2,0.5,0,0.3,11.6,6.0,3.3,45600
2026-03-01,E0022,D001,1,0,0,22,20.9,1.1,0,0,10.2,1.8,2.9,45600
2026-04-01,E0022,D001,1,0,0,22,18.4,2.3,1.3,0,9.5,1.6,4.2,45600
2026-05-01,E0022,D001,1,0,0,21,19.0,1.2,0.8,0,15.6,1.9,4.4,45600
2026-06-01,E0022,D001,1,0,0,22,19.6,2.0,0.1,0.3,10.2,2.1,3.8,45600
2026-07-01,E0022,D001,1,0,0,23,21.5,1.0,0.5,0,5.3,2.7,3.5,45600
2026-08-01,E0022,D001,1,0,0,21,18.8,2.0,0,0.2,17.0,1.1,2.8,45600
2026-09-01,E0022,D001,1,0,0,22,20.9,0.2,0.9,0,9.1,1.2,3.1,45600
2026-10-01,E0022,D001,1,0,0,22,21.1,0.7,0.2,0,8.7,3.0,3.2,45600
2026-11-01,E0022,D001,1,0,0,21,19.4,1.4,0.2,0,9.2,0,2.9,45600
2026-12-01,E0022,D001,1,0,0,23,22.6,0.4,0,0.0,5.3,0.7,4.0,45600
2025-01-01,E0023,D001,1,0,0,23,18.9,2.9,1.0,0.2,14.6,3.1,3.3,31100
2025-02-01,E0023,D001,1,0,0,20,18.6,1.1,0.3,0,4.8,0.8,3.7,31100
2025-03-01,E0023,D001,1,0,0,21,20.3,0.6,0,0.1,10.4,4.0,3.6,31100
2025-04-01,E0023,D001,1,0,0,22,18.2,3.2,0,0.6,13.6,1.2,3.3,31100
2025-05-01,E0023,D001,1,0,0,22,21.3,0.3,0.4,0,6.8,2.5,2.8,31100
2025-06-01,E0023,D001,1,0,0,21,18.1,2.0,0.9,0,13.3,0.4,2.4,31100
2025-07-01,E0023,D001,1,0,0,23,20.9,1.3,0.8,0,11.6,6.4,5,31100
2025-08-01,E0023,D001,1,0,0,21,20.2,0.2,0.6,0,23.2,1.6,3.9,31100
2025-09-01,E0023,D001,1,0,0,22,20.9,1.1,0,0.0,2.2,1.2,3.3,31100
2025-10-01,E0023,D001,1,0,0,23,21.7,1.2,0,0.1,21.8,0.6,3.6,31100
2025-11-01,E0023,D001,1,0,0,20,19.4,0.6,0,0,5.6,4.2,3.4,31100
2025-12-01,E0023,D001,1,0,0,23,21.2,0.8,0.8,0.2,8.2,3.8,2.6,31100
2026-01-01,E0023,D001,1,0,0,22,20.1,0.8,1.1,0,5.0,2.8,3.5,31100
2026-02-01,E0023,D001,1,0,0,20,18.6,0.7,0.7,0,13.9,2.9,4.4,31100
2026-03-01,E0023,D001,1,0,0,22,18.8,1.8,0.8,0.6,5.0,1.9,2.4,31100
2026-04-01,E0023,D001,1,0,0,22,18.8,1.8,1.4,0,2.9,4.7,3.0,31100
2026-05-01,E0023,D001,1,0,1,2,0.2,0.5,1.3,0,8.1,5.7,3.7,31100
2025-01-01,E0024,D001,1,0,0,23,21.7,0.0,1.3,0,14.0,3.5,3.1,30800
2025-02-01,E0024,D001,1,0,0,20,19.0,0.3,0,0.7,9.6,1.2,3.7,30800
2025-03-01,E0024,D001,1,0,0,21,17.9,2.1,0.6,0.4,13.8,2.6,3.6,30800
2025-04-01,E0024,D001,1,0,0,22,21.1,0.9,0,0,11.3,1.1,3.4,30800
2025-05-01,E0024,D001,1,0,0,22,20.0,0.8,1.0,0.2,10.5,1.9,3.3,30800
2025-06-01,E0024,D001,1,0,0,21,19.7,0.7,0.6,0,8.9,3.2,3.6,30800
2025-07-01,E0024,D001,1,0,0,23,22.8,0.0,0.2,0,6.3,0.1,2.8,30800
2025-08-01,E0024,D001,1,0,0,21,19.1,1.0,0.7,0.2,4.6,3.3,3.3,30800
2025-09-01,E0024,D001,1,0,0,22,21.4,0.6,0,0,12.6,2.1,3.3,30800
2025-10-01,E0024,D001,1,0,0,23,20.9,0.1,2.0,0,0,1.5,3.5,30800
2025-11-01,E0024,D001,1,0,0,20,16.5,2.6,0.7,0.2,13.6,2.7,2.3,30800
2025-12-01,E0024,D001,1,0,0,23,20.3,1.2,0.6,0.9,5.4,5.0,2.7,30800
2026-01-01,E0024,D001,1,0,0,22,18.7,2.4,0.5,0.4,12.5,3.9,3.5,30800
2026-02-01,E0024,D001,1,0,0,20,19.2,0.4,0.4,0,8.4,0,3.5,30800
2026-03-01,E0024,D001,1,0,0,22,18.4,1.9,1.1,0.6,9.8,2.2,3.3,30800
2026-04-01,E0024,D001,1,0,0,22,19.6,1.4,0.8,0.2,2.3,5.3,3.7,30800
2026-05-01,E0024,D001,1,0,0,21,18.6,1.9,0.5,0.0,18.7,0.4,2.5,30800
2026-06-01,E0024,D001,1,0,0,22,18.6,2.8,0.6,0,6.1,0,4.4,30800
2026-07-01,E0024,D001,1,0,0,23,20.3,1.6,0.7,0.4,4.4,3.4,4.0,30800
2026-08-01,E0024,D001,1,0,1,5,3.8,0,0.8,0.4,9.5,0.7,3.3,30800
2025-01-01,E0025,D006,1,0,0,23,21.8,0.6,0.6,0,12.8,1.5,3.1,30100
2025-02-01,E0025,D006,1,0,0,20,17.2,2.1,0.4,0.3,2.5,5.5,2.6,30100
2025-03-01,E0025,D006,1,0,0,21,19.6,1.1,0.3,0,7.6,5.0,4.4,30100
2025-04-01,E0025,D006,1,0,0,22,20.9,0.8,0.3,0,17.6,0.4,2.9,30100
2025-05-01,E0025,D006,1,0,0,22,19.3,1.1,0.9,0.7,19.9,4.0,3.1,30100
2025-06-01,E0025,D006,1,0,0,21,19.8,0.4,0.4,0.4,13.8,3.7,2.4,30100
2025-07-01,E0025,D006,1,0,0,23,21.2,0.5,1.3,0,8.6,8.0,3.4,30100
2025-08-01,E0025,D006,1,0,0,21,16.8,2.3,1.5,0.4,6.8,0,2.9,30100
2025-09-01,E0025,D006,1,0,0,22,19.1,1.6,0.8,0.5,3.5,2.9,2.3,30100
2025-10-01,E0025,D006,1,0,0,23,22.1,0.2,0.7,0,13.1,6.2,2.6,30100
2025-11-01,E0025,D006,1,0,0,20,17.5,0.8,1.4,0.3,11.0,2.7,2.6,30100
2025-12-01,E0025,D006,1,0,0,23,20.7,0.9,1.2,0.2,12.6,1.8,2.9,30100
2026-01-01,E0025,D006,1,0,0,22,21.4,0.6,0,0,8.9,2.0,2.9,30100
2026-02-01,E0025,D006,1,0,0,20,18.1,1.6,0,0.3,11.5,5.8,3.6,30100
2026-03-01,E0025,D006,1,0,0,22,19.8,1.7,0.5,0,13.3,5.9,3.3,30100
2026-04-01,E0025,D006,1,0,0,22,17.3,2.9,1.0,0.8,8.1,0.7,3.4,30100
2026-05-01,E0025,D006,1,0,0,21,20.1,0.3,0.6,0.0,9.8,2.3,2.9,30100
2026-06-01,E0025,D006,1,0,0,22,20.3,0.5,1.1,0.1,2.3,0,3.2,30100
2026-07-01,E0025,D006,1,0,0,23,21.7,1.3,0,0,11.8,8.9,3.9,30100
2026-08-01,E0025,D006,1,0,0,21,20.4,0.1,0.4,0.1,2.6,0,3.3,30100
2026-09-01,E0025,D006,1,0,0,22,19.7,1.7,0.6,0,11.5,3.5,2.9,30100
2026-10-01,E0025,D006,1,0,1,17,15.7,0,0.8,0.5,11.0,4.9,4.2,30100
2026-03-01,E0026,D002,1,1,0,8,6.7,0,0.7,0.6,7.4,5.4,3.1,38600
2026-04-01,E0026,D002,1,0,0,22,19.5,1.6,0.9,0,4.6,0,2.9,38600
2026-05-01,E0026,D002,1,0,0,21,18.6,1.3,1.0,0.1,8.6,5.5,2.9,38600
2026-06-01,E0026,D002,1,0,0,22,20.5,0.9,0.2,0.4,6.2,0.9,3.9,38600
2026-07-01,E0026,D002,1,0,0,23,21.9,0,1.1,0,3.5,1.1,3.8,38600
2026-08-01,E0026,D002,1,0,0,21,19.8,1.2,0,0,2.2,4.9,4.3,38600
2026-09-01,E0026,D002,1,0,0,22,19.2,1.6,1.2,0,5.2,2.8,2.8,38600
2026-10-01,E0026,D002,1,0,0,22,20.7,0.7,0.3,0.3,5.5,1.4,3.1,38600
2026-11-01,E0026,D002,1,0,0,21,20.2,0,0.7,0.1,3.9,3.6,3.1,38600
2026-12-01,E0026,D002,1,0,0,23,22.8,0.1,0.1,0,4.7,1.3,3.2,38600
2025-01-01,E0027,D008,1,0,0,23,22.8,0,0.2,0,2.0,3.6,3.5,30600
2025-02-01,E0027,D008,1,0,0,20,18.4,0.9,0.3,0.4,0.5,3.4,3.0,30600
2025-03-01,E0027,D008,1,0,0,21,19.3,1.3,0.4,0,4.9,1.2,2.7,30600
2025-04-01,E0027,D008,1,0,0,22,21.2,0.6,0,0.2,2.2,0,3.6,30600
2025-05-01,E0027,D008,1,0,0,22,20.3,1.4,0.3,0.0,6.7,2.0,3.5,30600
2025-06-01,E0027,D008,1,0,0,21,20.1,0,0.8,0.1,5.6,2.0,3.0,30600
2025-07-01,E0027,D008,1,0,0,23,22.7,0,0.3,0,0.1,5.0,4.0,30600
2025-08-01,E0027,D008,1,0,0,21,21,0,0,0,4.5,7.9,2.7,30600
2025-09-01,E0027,D008,1,0,0,22,20.1,0.7,1.2,0,7.3,4.4,3.4,30600
2025-10-01,E0027,D008,1,0,0,23,20.2,1.8,1.0,0,3.5,1.2,3.4,30600
2025-11-01,E0027,D008,1,0,0,20,19.9,0,0,0.1,4.0,5.3,3.5,30600
2025-12-01,E0027,D008,1,0,0,23,19.0,2.3,1.2,0.5,0,1.0,3.7,30600
